MASON	1,135	183	0.7	149	155,484
SHAW	1,133	184	0.7	150	155,172
LAWRENCE	1,131	185	0.9	219	124,321
LYNCH	1,122	186	1.0	237	114,448
SULLIVAN	1,121	187	0.5	92	215,640
ARMSTRONG	1,118	188	0.9	204	129,982
TRUJILLO	1,109	189	1.9	504	59,609
WHEELER	1,107	190	0.9	223	121,684
WELCH	1,100	191	1.0	259	105,804
FRANCISCO	1,098	192	6.1	1833	17,976
MORRISON	1,097	193	0.9	231	117,939
HOLMES	1,096	194	0.7	161	150,166
LANE	1,094	195	0.8	209	128,727
CRAWFORD	1,091	196	0.7	146	158,121
FORD	1,088	197	0.6	124	178,397
BRADLEY	1,077	198	0.8	200	131,289
GONZALEZ	1,076	199	0.2	23	597,718
MURRAY	1,070	200	0.6	123	178,414
GORDON	1,069	201	0.7	151	154,934
KENNEDY	1,064	202	0.6	130	171,636
CURTIS	1,059	203	1.1	280	98,958
WOLFE	1,056	204	1.3	337	83,112
CHARLES	1,056	204	2.0	589	51,518
MOSES	1,053	206	2.9	858	36,814
LAMBERT	1,051	207	1.2	303	90,618
RAMIREZ	1,050	208	0.3	42	388,987
WILLIE	1,047	209	21.7	6502	4,815
OLSON	1,046	210	0.6	136	163,502
LUCERO	1,045	211	3.1	945	33,922
COLEMAN	1,043	212	0.5	102	208,624
WASHINGTON	1,043	212	0.6	138	163,036
DIAL	1,038	214	9.4	2990	11,089
MANN	1,037	215	1.3	349	81,022
RILEY	1,036	216	0.8	210	127,960
ORTIZ	1,030	217	0.5	94	214,683
RAY	1,030	217	0.8	208	128,794
WEBB	1,014	219	0.6	137	163,481
FRANKLIN	999	220	0.9	236	114,859
HAMMONDS	989	221	8.1	2700	12,238
HALE	987	222	1.2	338	82,955
DAY	986	223	1.0	271	101,676
FOWLER	985	224	1.0	267	102,620
STANLEY	985	224	1.0	292	93,817
CHAPMAN	984	226	0.8	218	124,614
CLOUD	980	227	7.0	2377	13,985
NICHOLS	979	228	0.7	174	141,936
KNIGHT	976	229	0.7	199	131,860
HART	967	230	0.7	196	132,466
BYRD	959	231	1.1	311	88,811
HERRERA	957	232	0.7	175	140,786
JOHNSTON	954	233	0.7	207	128,935
GRIFFIN	953	234	0.5	114	190,636
BARTON	953	234	1.4	447	66,622
RICE	952	236	0.7	169	146,440
JEFFERSON	950	237	1.8	594	51,361
MONTOYA	947	238	1.7	526	57,075
KEE	946	239	10.3	3557	9,173
LARGO	945	240	63.9	17548	1479
WEBSTER	940	241	1.3	418	70,123
JOHNS	936	242	2.0	656	47,289
GARDNER	929	243	0.7	182	138,660
TIGER	922	244	41.2	12667	2240
AUSTIN	917	245	0.8	241	113,160
STEELE	911	246	1.1	331	84,353
VALENZUELA	902	247	2.1	711	43,770
PERKINS	901	248	0.7	212	126,951
WALTERS	897	249	0.9	262	104,281
ANTONIO	897	249	8.7	3200	10,267
GOMEZ	896	251	0.3	68	263,590
ROSE	896	251	0.6	168	146,924
MANUEL	894	253	3.7	1337	24,227
BIRD	893	254	2.6	944	33,962
STEPHENS	888	255	0.6	181	138,742
JENSEN	887	256	0.8	244	112,332
BILLIE	882	257	42.1	13347	2094
BERRY	880	258	0.7	205	129,405
AZURE	880	258	67.2	19174	1310
CRUZ	878	260	0.4	82	231,065
PETE	877	261	20.3	7147	4,312
SHORTY	875	262	64.6	18735	1354
ASHLEY	874	263	2.4	852	37,021
CLEVELAND	874	263	2.9	1056	30,233
WOODY	873	265	4.8	1825	18,069
JOSEPH	872	266	1.1	356	80,030
HAWKINS	871	267	0.6	191	134,066
SHIRLEY	865	268	3.2	1176	27,300
MCCOY	862	269	0.8	258	106,481
GREENE	861	270	0.7	228	119,604
ETSITTY	861	270	97.0	25969	888
BOWMAN	859	272	0.8	268	102,239
TYLER	857	273	1.4	477	62,534
FERGUSON	854	274	0.6	173	142,256
KELLEY	853	275	0.6	184	137,555
LOWRY	853	275	3.5	1323	24,506
TORRES	845	277	0.3	50	325,169
HARDY	843	278	1.1	374	76,608
STARR	841	279	3.0	1135	28,210
DICK	840	280	3.8	1492	21,933
LOWE	838	281	0.9	309	89,178
AGUILAR	834	282	0.7	213	126,399
CARROLL	825	283	0.6	201	131,020
ELLIOTT	821	284	0.6	197	132,457
PADILLA	818	285	1.0	345	81,805
SNYDER	813	286	0.5	144	159,363
CHASE	812	287	1.6	606	50,777
BECENTI	811	288	96.4	27085	841
ROY	806	289	1.6	621	49,725
OLIVER	804	290	0.7	248	111,641
WILLIAMSON	797	291	0.7	245	112,216
BARNETT	794	292	0.9	300	92,287
BEAR	794	292	10.3	4278	7,672
ALVAREZ	793	294	0.5	132	168,817
PABLO	793	294	20.3	7845	3914
NORRIS	792	296	0.9	326	85,212
PLATERO	784	297	52.2	17334	1503
PROCTOR	780	298	2.2	918	34,682
GILBERT	776	299	0.7	243	112,406
HOPKINS	776	299	0.8	289	94,603
VIGIL	776	299	3.0	1224	26,224
EAGLE	775	302	9.7	4123	7,949
LYONS	773	303	0.9	339	82,258
VERDIN	771	304	18.4	7323	4,191
MONROE	770	305	1.4	567	53,475
PINO	770	305	8.0	3393	9,656
JACK	767	307	5.5	2376	13,990
JUAN	767	307	15.9	6507	4811
CARPENTER	762	309	0.6	211	127,073
WATKINS	759	310	0.6	222	122,447
WAGNER	757	311	0.5	152	154,516
BARBER	757	311	1.0	376	76,504
LARSON	751	313	0.6	224	121,064
ARNOLD	750	314	0.6	187	136,315
LIVINGSTON	750	314	1.8	766	40,964
PAYNE	745	316	0.5	183	138,028
DENNY	745	316	4.3	1899	17,366
DUNN	740	318	0.5	185	136,955
DECOTEAU	738	319	38.9	14422	1899
HOWELL	735	320	0.7	249	109,634
SINGH	734	321	1.0	396	72,642
MCCABE	732	322	2.5	1083	29,523
BEAVER	731	323	3.3	1488	21,963
SHARP	730	324	0.9	371	76,868
BURGESS	730	324	1.0	407	71,604
BEN	729	326	25.7	10408	2838
BLUE	724	327	3.2	1461	22,422
RIVERA	719	328	0.2	59	299,463
HARPER	719	328	0.6	226	119,868
COCHRAN	716	330	1.2	514	58,233
BALDWIN	712	331	0.9	361	79,151
RIVERS	712	331	2.0	879	35,980
DAVID	711	333	1.8	818	38,659
BOONE	708	334	1.4	587	51,679
GUTIERREZ	703	335	0.3	96	212,905
HOFFMAN	703	335	0.5	195	132,645
MIKE	703	335	20.3	8748	3,458
MORENO	701	338	0.5	170	146,088
YELLOWHAIR	701	338	96.3	30324	728
VALDEZ	700	340	0.7	283	98,610
DEAN	699	341	0.6	250	109,230
REYES	698	342	0.3	81	232,511
VALENCIA	695	343	1.4	616	50,026
GOODMAN	693	344	1.0	409	71,482
LAWSON	691	345	0.6	235	115,186
POITRA	688	346	72.3	24615	951
LOGAN	685	347	1.1	465	64,576
BATES	684	348	0.7	293	93,743
KIRK	677	349	1.3	582	52,056
CROSS	676	350	0.9	382	75,134
FARMER	676	350	1.0	431	68,309
SINGER	676	350	2.6	1261	25,599
MATTHEWS	674	353	0.5	217	124,839
NORTON	674	353	1.1	485	61,805
MAY	671	355	0.7	270	101,726
LEONARD	669	356	0.8	308	89,198
WOLF	668	357	1.0	427	68,905
SLOAN	668	357	1.6	743	42,281
GREGORY	666	359	0.7	312	88,810
MILES	664	360	0.8	342	81,933
HOLT	661	361	0.8	329	84,710
CHARLIE	660	362	56.1	20854	1177
SALAZAR	658	363	0.6	240	113,468
FRENCH	657	364	1.0	473	63,149
WATCHMAN	657	364	70.3	24949	935
DOUGLAS	656	366	0.7	286	96,425
HANSEN	654	367	0.5	193	133,474
MAYNOR	654	367	14.7	6968	4,434
NEWMAN	653	369	0.6	273	100,491
SNOW	653	369	1.4	687	45,689
HOUSE	652	371	1.6	776	40,477
PINTO	647	372	3.7	1883	17,488
MCKINNEY	645	373	0.8	353	80,616
MORAN	644	374	0.8	362	78,546
CARR	638	375	0.6	239	113,892
BUSH	636	376	0.8	346	81,524
SHERMAN	636	376	0.9	422	69,840
HANSON	633	378	0.6	251	109,079
DURAN	633	378	0.9	434	68,046
HUBBARD	633	378	0.9	435	68,021
ALLISON	633	378	1.2	590	51,504
CALDWELL	630	382	0.7	301	91,338
WATTS	629	383	0.7	324	86,228
SUMMERS	626	384	1.1	541	55,391
ROBBINS	625	385	0.8	364	78,141
STRONG	625	385	1.4	718	43,430
BELGARDE	625	385	60.9	23191	1027
BENSON	623	388	0.7	332	84,233
CROWE	623	388	2.1	1095	29,260
ADKINS	622	390	0.9	408	71,528
MANYGOATS	621	391	95.5	33169	650
CUNNINGHAM	620	392	0.5	198	131,896
FULLER	619	393	0.6	256	106,682
MONTGOMERY	617	394	0.6	246	112,144
PRATT	616	395	1.0	500	59,801
DAVIDSON	612	396	0.6	269	102,044
BRADY	612	396	0.9	411	71,175
CRAIG	609	398	0.7	307	89,591
TERRY	609	398	0.7	336	83,437
GORMAN	607	400	1.9	1024	31,285
LINCOLN	607	400	3.8	2068	16,070
GARRETT	604	402	0.6	253	107,777
VAUGHN	604	402	0.7	327	85,037
WADE	603	404	0.6	297	92,834
BUCK	603	404	1.4	737	42,441
REVELS	602	406	13.7	7010	4,410
CARLSON	601	407	0.5	225	120,124
MORIN	600	408	2.1	1136	28,184
UNDERWOOD	599	409	1.1	535	55,973
MANNING	598	410	0.8	402	72,069
MOLINA	597	411	0.9	417	70,211
HORN	596	412	1.2	593	51,380
PATEL	595	413	0.4	172	145,066
SANDERSON	594	414	2.5	1384	23,469
REID	593	415	0.6	263	104,007
VASQUEZ	592	416	0.4	143	159,989
GRAVES	592	416	0.7	340	82,179
BIA	592	416	81.8	30443	724
FLETCHER	591	419	0.7	352	80,932
