"","name","count","rank","rank_percent","us_rank","us_total_occurences"
"1005","maher","21,484",1005,95.5,1456,"22,503"
"1006","mackey","21,471",1006,72.2,1075,"29,718"
"1007","mcleod","21,438",1007,72.9,1088,"29,423"
"1008","esposito","21,430",1008,94.6,1446,"22,651"
"1009","stahl","21,385",1009,96.5,1471,"22,163"
"1010","britton","21,368",1010,76.3,1147,"28,001"
"1011","masters","21,364",1011,92.5,1412,"23,106"
"1012","pritchard","21,326",1012,90.3,1378,"23,606"
"1013","moses","21,323",1013,57.9,858,"36,814"
"1014","connelly","21,298",1014,93.6,1443,"22,747"
"1015","robison","21,266",1015,89.4,1367,"23,785"
"1016","yeager","21,255",1016,95,1463,"22,374"
"1017","corbett","21,244",1017,82.6,1252,"25,722"
"1018","lowry","21,232",1018,86.6,1323,"24,506"
"1019","ludwig","21,222",1019,96.5,1485,"21,994"
"1020","sprague","21,184",1020,95.1,1466,"22,283"
"1021","law","21,167",1021,68.5,1037,"30,900"
"1022","inman","21,074",1022,89.8,1386,"23,460"
"1023","cherry","21,070",1023,60.9,922,"34,615"
"1024","siegel","21,060",1024,96.9,1514,"21,725"
"1025","goss","21,023",1025,82.6,1266,"25,464"
"1026","mcmanus","20,995",1026,91.7,1430,"22,903"
"1027","tomlinson","20,983",1027,87,1345,"24,110"
"1028","wilder","20,980",1028,69.9,1067,"30,023"
"1029","crow","20,944",1029,90.9,1416,"23,031"
"1030","groves","20,905",1030,86.2,1336,"24,260"
"1031","lord","20,887",1031,89.9,1399,"23,221"
"1032","otto","20,861",1032,94.8,1483,"22,001"
"1033","grimm","20,861",1032,95.9,1510,"21,757"
"1034","babcock","20,855",1034,95.8,1508,"21,769"
"1035","oleary","20,837",1035,95.1,1496,"21,904"
"1036","beatty","20,817",1036,82.5,1283,"25,245"
"1037","winkler","20,803",1037,95.5,1505,"21,783"
"1038","painter","20,778",1038,95.6,1514,"21,725"
"1039","engel","20,767",1039,96.3,1530,"21,567"
"1040","metcalf","20,753",1040,88.2,1381,"23,540"
"1041","koenig","20,750",1041,96,1527,"21,606"
"1042","connell","20,743",1042,93.5,1470,"22,183"
"1043","mcdonough","20,740",1043,97.2,1542,"21,340"
"1044","seymour","20,736",1044,84.9,1327,"24,427"
"1045","jewell","20,731",1045,89.6,1407,"23,143"
"1046","self","20,723",1046,90.3,1426,"22,954"
"1047","burt","20,722",1047,80.8,1256,"25,649"
"1048","hammer","20,694",1048,94.3,1491,"21,947"
"1049","rubin","20,686",1049,90.1,1425,"22,969"
"1050","pickett","20,684",1050,67.7,1046,"30,552"
"1051","cleveland","20,670",1051,68.4,1056,"30,233"
"1052","sanderson","20,667",1052,88.1,1384,"23,469"
"1053","stratton","20,664",1053,91.8,1457,"22,498"
"1054","hinkle","20,648",1054,91.4,1449,"22,581"
"1055","kraft","20,645",1055,95.7,1528,"21,579"
"1056","bower","20,628",1056,95,1516,"21,705"
"1057","devine","20,609",1057,89.5,1417,"23,016"
"1058","hutchins","20,588",1058,80.3,1257,"25,633"
"1059","morin","20,572",1059,73,1136,"28,184"
"1060","mcclellan","20,551",1060,82.3,1294,"24,986"
"1061","meredith","20,550",1061,85.9,1358,"23,937"
"1062","dodge","20,547",1062,94.1,1500,"21,833"
"1063","kirkland","20,534",1063,71,1107,"28,937"
"1064","bingham","20,513",1064,84.3,1332,"24,327"
"1065","pollock","20,513",1064,89.2,1420,"22,994"
"1066","sharpe","20,504",1066,73.6,1155,"27,862"
"1067","wooten","20,496",1067,67.9,1060,"30,185"
"1068","eldridge","20,493",1068,83.6,1322,"24,510"
"1069","garland","20,487",1069,79.6,1251,"25,725"
"1070","mccauley","20,473",1070,85.6,1360,"23,926"
"1071","regan","20,465",1071,94.6,1525,"21,624"
"1072","clifton","20,455",1072,83.4,1320,"24,523"
"1073","wolff","20,396",1073,95.7,1543,"21,321"
"1074","nicholas","20,386",1074,76.6,1205,"26,628"
"1075","mead","20,372",1075,92.9,1494,"21,919"
"1076","dooley","20,370",1076,89.3,1439,"22,798"
"1077","kay","20,360",1077,87.8,1402,"23,189"
"1078","healy","20,349",1078,95.1,1540,"21,407"
"1079","grove","20,332",1079,92.5,1487,"21,969"
"1080","manley","20,301",1080,80.7,1288,"25,159"
"1081","blanton","20,243",1081,85.5,1375,"23,665"
"1082","mcknight","20,232",1082,62.5,980,"32,386"
"1083","tompkins","20,218",1083,86.2,1385,"23,468"
"1084","greenberg","20,189",1084,96.6,1574,"20,908"
"1085","boyce","20,183",1085,76.9,1223,"26,229"
"1086","fraser","20,168",1086,81.9,1312,"24,616"
"1087","rutledge","20,111",1087,77.3,1241,"26,010"
"1088","burris","20,060",1088,77.2,1242,"25,998"
"1089","greenwood","20,060",1088,82.5,1334,"24,301"
"1090","gunter","20,054",1090,84.3,1368,"23,775"
"1091","block","20,040",1091,92.4,1518,"21,686"
"1092","sheridan","20,036",1092,92.5,1521,"21,668"
"1093","clifford","20,031",1093,91.2,1486,"21,974"
"1094","charles","20,025",1094,38.9,589,"51,518"
"1095","cote","19,968",1095,95.6,1575,"20,894"
"1096","geiger","19,959",1096,91.6,1503,"21,785"
"1097","link","19,949",1097,92.6,1534,"21,553"
"1098","quick","19,948",1098,82.8,1347,"24,095"
"1099","kauffman","19,940",1099,96.9,1602,"20,576"
"1100","hatcher","19,925",1100,70.1,1127,"28,424"
"1101","sinclair","19,914",1101,76.6,1239,"26,014"
"1102","erwin","19,873",1102,89.8,1475,"22,120"
"1103","hand","19,857",1103,90.1,1481,"22,034"
"1104","alford","19,845",1104,66,1064,"30,050"
"1105","sheets","19,828",1105,95.4,1582,"20,786"
"1106","talley","19,811",1106,68.1,1101,"29,082"
"1107","corbin","19,796",1107,77,1253,"25,696"
"1108","dubois","19,792",1108,88.1,1459,"22,455"
"1109","dahl","19,787",1109,96,1599,"20,616"
"1110","gagnon","19,748",1110,96,1604,"20,567"
"1111","dick","19,727",1111,89.9,1492,"21,933"
"1112","maurer","19,727",1111,97,1616,"20,333"
"1113","dugan","19,723",1113,92.7,1547,"21,267"
"1114","dickey","19,713",1114,84.2,1388,"23,401"
"1115","metzger","19,689",1115,96.6,1613,"20,386"
"1116","clement","19,676",1116,84.7,1398,"23,233"
"1117","torres","19,673",1117,6.1,50,"325,169"
"1118","grace","19,666",1118,73.6,1200,"26,727"
"1119","guy","19,649",1119,70.3,1150,"27,934"
"1120","holley","19,630",1120,67.2,1098,"29,215"
"1121","mayfield","19,620",1121,67.3,1100,"29,136"
"1122","childress","19,549",1122,79.8,1324,"24,485"
"1123","mcelroy","19,545",1123,81.2,1349,"24,064"
"1124","elmore","19,521",1124,77.2,1279,"25,280"
"1125","teague","19,521",1124,82.3,1371,"23,731"
"1126","hager","19,501",1126,95.5,1611,"20,422"
"1127","terrell","19,477",1127,57.4,946,"33,914"
"1128","hoyt","19,460",1128,94,1591,"20,707"
"1129","whitley","19,452",1129,74.6,1236,"26,078"
"1130","benjamin","19,418",1130,53.3,868,"36,439"
"1131","willard","19,406",1131,91.6,1557,"21,183"
"1132","caruso","19,400",1132,95.8,1621,"20,257"
"1133","stiles","19,398",1133,92.6,1570,"20,957"
"1134","gonzales","19,393",1134,10,110,"193,934"
"1135","sherwood","19,379",1135,92.3,1567,"20,998"
"1136","beaver","19,374",1136,88.2,1488,"21,963"
"1137","larkin","19,333",1137,84,1418,"23,004"
"1138","gamble","19,306",1138,59.6,981,"32,377"
"1139","kruse","19,302",1139,96.4,1637,"20,019"
"1140","purcell","19,296",1140,88.9,1517,"21,696"
"1141","cahill","19,291",1141,95.6,1625,"20,181"
"1142","phipps","19,284",1142,84.1,1429,"22,919"
"1143","toth","19,275",1143,96.8,1649,"19,918"
"1144","ferris","19,260",1144,92.9,1585,"20,743"
"1145","walden","19,237",1145,79.7,1343,"24,122"
"1146","hollingsworth","19,206",1146,82.5,1396,"23,294"
"1147","voss","19,203",1147,94.6,1618,"20,291"
"1148","coker","19,184",1148,84.7,1447,"22,636"
"1149","cornell","19,152",1149,90.9,1566,"21,060"
"1150","butcher","19,147",1150,86.7,1478,"22,077"
"1151","jorgensen","19,142",1151,96.2,1650,"19,906"
"1152","gaines","19,117",1152,45.1,739,"42,369"
"1153","mcfadden","19,084",1153,63.2,1058,"30,205"
"1154","mosley","19,082",1154,42.7,699,"44,698"
"1155","nix","19,079",1155,83.6,1437,"22,814"
"1156","piper","19,072",1156,88.6,1537,"21,526"
"1157","bowles","19,063",1157,82.3,1405,"23,157"
"1158","root","19,017",1158,95.1,1641,"20,001"
"1159","stroud","19,013",1159,79.4,1357,"23,946"
"1160","reece","18,942",1160,81.6,1400,"23,216"
"1161","herron","18,940",1161,73.5,1248,"25,776"
"1162","swift","18,936",1162,79.9,1372,"23,685"
"1163","messer","18,925",1163,95.5,1657,"19,819"
"1164","ohara","18,917",1164,89.8,1565,"21,068"
"1165","dunham","18,916",1165,86.9,1506,"21,772"
"1166","wilhelm","18,901",1166,96.1,1666,"19,664"
"1167","metz","18,879",1167,94.3,1640,"20,010"
"1168","meade","18,855",1168,88.7,1548,"21,264"
"1169","urban","18,852",1169,93.7,1630,"20,117"
"1170","schaffer","18,844",1170,93.7,1630,"20,117"
"1171","draper","18,840",1171,81.1,1397,"23,242"
"1172","herbert","18,820",1172,74.6,1285,"25,224"
"1173","ames","18,819",1173,86.1,1499,"21,855"
"1174","daley","18,813",1174,81.3,1408,"23,132"
"1175","noel","18,790",1175,66.2,1130,"28,401"
"1176","poe","18,781",1176,82.1,1433,"22,865"
"1177","stinson","18,775",1177,73.1,1254,"25,694"
"1178","thacker","18,743",1178,91.3,1607,"20,531"
"1179","biggs","18,716",1179,82.7,1448,"22,634"
"1180","hollis","18,702",1180,67.8,1164,"27,597"
"1181","finn","18,665",1181,92.3,1624,"20,218"
"1182","pedersen","18,661",1182,95.6,1683,"19,510"
"1183","bergeron","18,633",1183,94.8,1667,"19,655"
"1184","ramey","18,617",1184,86.1,1526,"21,618"
"1185","barnhart","18,583",1185,94.6,1670,"19,642"
"1186","burger","18,561",1186,94.4,1668,"19,654"
"1187","boucher","18,551",1187,94.9,1677,"19,554"
"1188","foreman","18,549",1188,68.4,1186,"27,130"
"1189","sizemore","18,534",1189,94.5,1674,"19,607"
"1190","coyle","18,532",1190,95.4,1690,"19,424"
"1191","grady","18,519",1191,73.7,1290,"25,121"
"1192","billings","18,519",1191,85.1,1509,"21,764"
"1193","abrams","18,506",1193,74.1,1295,"24,961"
"1194","cullen","18,503",1194,94.1,1665,"19,665"
"1195","godwin","18,495",1195,83.8,1480,"22,062"
"1196","mcgill","18,485",1196,70.1,1218,"26,354"
"1197","hinton","18,474",1197,55.6,962,"33,209"
"1198","paulson","18,467",1198,95.7,1705,"19,299"
"1199","cummins","18,446",1199,91.9,1633,"20,072"
"1200","leslie","18,428",1200,75.9,1335,"24,266"
"1201","koehler","18,418",1201,96.7,1725,"19,037"
"1202","mcneil","18,388",1202,55.3,961,"33,239"
"1203","lovell","18,382",1203,89.1,1596,"20,628"
"1204","womack","18,366",1204,68.3,1194,"26,890"
"1205","miner","18,344",1205,88.9,1597,"20,627"
"1206","levin","18,342",1206,96.2,1721,"19,070"
"1207","diamond","18,330",1207,87.9,1578,"20,860"
"1208","yost","18,297",1208,96.5,1733,"18,959"
"1209","washburn","18,268",1209,93.7,1685,"19,505"
"1210","milligan","18,265",1210,83.5,1497,"21,887"
"1211","aldridge","18,233",1211,82.3,1472,"22,160"
"1212","keenan","18,215",1212,94.5,1707,"19,275"
"1213","smart","18,208",1213,75.5,1344,"24,114"
"1214","engle","18,198",1214,95.7,1727,"19,022"
"1215","whaley","18,174",1215,82.6,1484,"22,000"
"1216","jacobsen","18,155",1216,96.4,1743,"18,831"
"1217","peacock","18,147",1217,86,1564,"21,106"
"1218","silver","18,136",1218,82.6,1489,"21,956"
"1219","weston","18,097",1219,73.3,1308,"24,679"
"1220","connors","18,091",1220,93.6,1703,"19,320"
"1221","dorsey","18,073",1221,44,763,"41,104"
"1222","swan","18,052",1222,81.7,1477,"22,082"
"1223","cronin","18,051",1223,96.5,1756,"18,710"
"1224","crews","18,010",1224,77.7,1404,"23,167"
"1225","barnard","18,008",1225,92.3,1681,"19,517"
"1226","gore","18,002",1226,73.6,1326,"24,449"
"1227","rouse","18,001",1227,71.9,1292,"25,022"
"1228","chappell","17,980",1228,78.2,1419,"23,001"
"1229","kilgore","17,979",1229,84.6,1548,"21,264"
"1230","nowak","17,978",1230,97.1,1777,"18,515"
"1231","gifford","17,956",1231,93.7,1716,"19,171"
"1232","whitman","17,955",1232,90.6,1656,"19,827"
"1233","spangler","17,907",1233,96,1761,"18,653"
"1234","diehl","17,889",1234,96.5,1772,"18,538"
"1235","broussard","17,888",1235,69.5,1249,"25,735"
"1236","dietz","17,883",1236,96.3,1768,"18,568"
"1237","christiansen","17,869",1237,95.7,1760,"18,676"
"1238","bonner","17,866",1238,56.3,1005,"31,761"
"1239","eddy","17,853",1239,92.8,1710,"19,230"
"1240","ernst","17,841",1240,96.3,1775,"18,521"
"1241","sheldon","17,835",1241,92.7,1708,"19,246"
"1242","temple","17,828",1242,81.9,1507,"21,771"
"1243","houser","17,821",1243,88.8,1632,"20,078"
"1244","gilliam","17,808",1244,63.4,1141,"28,075"
"1245","mccracken","17,806",1245,93.8,1732,"18,975"
"1246","childs","17,761",1246,65.1,1178,"27,266"
"1247","crocker","17,754",1247,88.6,1635,"20,047"
"1248","mckinley","17,752",1248,76.8,1410,"23,124"
"1249","rivera","17,728",1249,5.9,59,"299,463"
"1250","castle","17,722",1250,89.6,1661,"19,768"
"1251","bragg","17,721",1251,82.3,1536,"21,540"
"1252","goodrich","17,717",1252,91.3,1692,"19,399"
"1253","coulter","17,714",1253,87.5,1622,"20,252"
"1254","tidwell","17,711",1254,85.6,1595,"20,681"
"1255","davison","17,702",1255,81.9,1524,"21,627"
"1256","caudill","17,702",1255,96.5,1799,"18,336"
"1257","yarbrough","17,689",1257,73.5,1350,"24,063"
"1258","lockhart","17,674",1258,65.8,1195,"26,844"
"1259","bowden","17,670",1259,74.6,1373,"23,677"
"1260","plummer","17,665",1260,71.6,1309,"24,665"
"1261","hagan","17,614",1261,88.2,1643,"19,973"
"1262","vickers","17,597",1262,81.7,1535,"21,544"
"1263","bunch","17,591",1263,81.5,1529,"21,574"
"1264","drew","17,575",1264,77.9,1451,"22,555"
"1265","kowalski","17,572",1265,96.9,1817,"18,134"
"1266","landis","17,564",1266,95.5,1792,"18,388"
"1267","mchugh","17,552",1267,96.4,1813,"18,206"
"1268","north","17,544",1268,86.7,1623,"20,238"
"1269","kendrick","17,535",1269,66.8,1222,"26,266"
"1270","tackett","17,529",1270,95.6,1800,"18,332"
"1271","thomason","17,506",1271,89.5,1678,"19,549"
"1272","kraus","17,497",1272,96.6,1820,"18,107"
"1273","mcgraw","17,489",1273,84.5,1592,"20,704"
"1274","shipley","17,482",1274,93.1,1748,"18,770"
"1275","duvall","17,475",1275,90.2,1698,"19,369"
"1276","magee","17,472",1276,67.1,1237,"26,031"
"1277","hoskins","17,472",1276,74.8,1391,"23,358"
"1278","boswell","17,456",1278,79.6,1493,"21,927"
"1279","flores","17,413",1279,5.6,55,"312,615"
"1280","deal","17,399",1280,86.4,1629,"20,128"
"1281","rizzo","17,368",1281,94.2,1784,"18,445"
"1282","beyer","17,339",1282,96.8,1843,"17,910"
"1283","bassett","17,312",1283,86.4,1636,"20,032"
"1284","waddell","17,295",1284,82.8,1576,"20,885"
"1285","land","17,290",1285,83.6,1594,"20,687"
"1286","bernstein","17,283",1286,96.2,1834,"17,969"
"1287","lockwood","17,257",1287,89,1695,"19,386"
"1288","pettit","17,250",1288,92.5,1761,"18,653"
"1289","hedrick","17,202",1289,93.7,1795,"18,359"
"1290","sadler","17,201",1290,82.1,1571,"20,939"
"1291","ledford","17,196",1291,94.2,1807,"18,264"
"1292","hanley","17,183",1292,89.7,1718,"19,160"
"1293","griggs","17,168",1293,72.3,1369,"23,756"
"1294","putnam","17,159",1294,95.4,1831,"17,990"
"1295","grossman","17,148",1295,96.3,1854,"17,811"
"1296","ramirez","17,115",1296,4.4,42,"388,987"
"1297","cartwright","17,115",1296,79,1522,"21,654"
"1298","minor","17,066",1298,57.6,1078,"29,634"
"1299","capps","17,062",1299,94.7,1830,"18,013"
"1300","lott","17,060",1300,67.9,1291,"25,118"
"1301","wiseman","17,054",1301,90.7,1745,"18,813"
"1302","lilly","17,046",1302,78.4,1511,"21,742"
"1303","neely","17,022",1303,73,1393,"23,308"
"1304","cotton","17,020",1304,53.6,1006,"31,759"
"1305","pryor","17,005",1305,62.8,1189,"27,065"
"1306","colvin","16,996",1306,77.6,1495,"21,908"
"1307","ash","16,995",1307,82.9,1609,"20,500"
"1308","ogden","16,995",1307,92.1,1782,"18,461"
"1309","brandon","16,968",1309,66.3,1260,"25,600"
"1310","vogt","16,957",1310,95.6,1863,"17,739"
"1311","gallo","16,951",1311,80.2,1560,"21,149"
"1312","carlton","16,948",1312,81.8,1587,"20,727"
"1313","bergman","16,941",1313,95.9,1868,"17,671"
"1314","mcmullen","16,938",1314,84.7,1642,"19,998"
"1315","latham","16,934",1315,80.9,1572,"20,935"
"1316","flaherty","16,918",1316,96.6,1881,"17,513"
"1317","ring","16,906",1317,88,1712,"19,222"
"1318","nance","16,889",1318,73.8,1431,"22,900"
"1319","layton","16,878",1319,89.9,1746,"18,781"
"1320","stacy","16,864",1320,91.3,1782,"18,461"
"1321","ivey","16,828",1321,74.6,1452,"22,552"
"1322","dillard","16,824",1322,55.9,1062,"30,118"
"1323","swain","16,821",1323,69.5,1338,"24,220"
"1324","forrest","16,821",1323,76,1474,"22,124"
"1325","dunbar","16,818",1325,67.6,1299,"24,871"
"1326","tripp","16,818",1325,84.6,1653,"19,886"
"1327","rhoades","16,798",1327,93.6,1838,"17,952"
"1328","gold","16,743",1328,91.8,1810,"18,237"
"1329","cope","16,735",1329,92.4,1819,"18,110"
"1330","albrecht","16,731",1330,97,1914,"17,256"
"1331","doty","16,719",1331,93.5,1848,"17,874"
"1332","zimmer","16,719",1331,96.6,1907,"17,315"
"1333","delong","16,710",1333,95.1,1875,"17,575"
"1334","mobley","16,688",1334,60.4,1160,"27,648"
"1335","weir","16,677",1335,89.7,1767,"18,588"
"1336","pelletier","16,676",1336,96.6,1911,"17,267"
"1337","vinson","16,630",1337,67.7,1318,"24,557"
"1338","bullard","16,627",1338,73.8,1453,"22,539"
"1339","skaggs","16,626",1339,94.6,1876,"17,569"
"1340","raines","16,610",1340,81.5,1614,"20,373"
"1341","bauman","16,581",1341,95.7,1904,"17,328"
"1342","ledbetter","16,567",1342,86.2,1712,"19,222"
"1343","blum","16,565",1343,96,1913,"17,262"
"1344","schuster","16,549",1344,96.1,1916,"17,221"
"1345","winn","16,548",1345,76.7,1532,"21,566"
"1346","eckert","16,548",1345,96.4,1925,"17,161"
"1347","hyatt","16,529",1347,89.9,1791,"18,396"
"1348","hadley","16,527",1348,79.8,1590,"20,710"
"1349","shultz","16,523",1349,96,1919,"17,204"
"1350","snell","16,513",1350,77.9,1556,"21,192"
"1351","mohr","16,513",1350,96.3,1927,"17,153"
"1352","hathaway","16,506",1352,91.5,1826,"18,041"
"1353","corcoran","16,505",1353,95.3,1905,"17,321"
"1354","omalley","16,499",1354,96.9,1938,"17,027"
"1355","mansfield","16,495",1355,89.2,1780,"18,498"
"1356","hoff","16,458",1356,94.5,1893,"17,408"
"1357","abel","16,452",1357,90.2,1809,"18,243"
"1358","tobin","16,445",1358,90.7,1816,"18,135"
"1359","farr","16,438",1359,85.4,1709,"19,242"
"1360","sterling","16,422",1360,67.5,1333,"24,314"
"1361","berman","16,416",1361,94.6,1901,"17,346"
"1362","kiser","16,414",1362,92.8,1865,"17,693"
"1363","thurman","16,404",1363,72.7,1450,"22,564"
"1364","laird","16,401",1364,91,1828,"18,031"
"1365","buckner","16,386",1365,69.3,1376,"23,645"
"1366","shearer","16,348",1366,93.2,1878,"17,545"
"1367","hinson","16,339",1367,84.7,1706,"19,293"
"1368","bateman","16,330",1368,89.2,1801,"18,313"
"1369","branch","16,266",1369,49.2,967,"33,040"
"1370","platt","16,235",1370,88.3,1793,"18,376"
"1371","crowder","16,213",1371,69.3,1387,"23,409"
"1372","greco","16,178",1372,95.1,1941,"17,013"
"1373","weller","16,168",1373,95.6,1951,"16,916"
"1374","carlisle","16,165",1374,82,1663,"19,718"
"1375","cagle","16,163",1375,93,1898,"17,380"
"1376","hirsch","16,162",1376,95.8,1959,"16,864"
"1377","okeefe","16,156",1377,96,1966,"16,829"
"1378","mcgovern","16,155",1378,96.5,1979,"16,739"
"1379","fitch","16,154",1379,86.2,1753,"18,740"
"1380","story","16,146",1380,85.3,1735,"18,935"
"1381","hankins","16,113",1381,76.2,1561,"21,138"
"1382","busch","16,112",1382,94.3,1935,"17,089"
"1383","napier","16,091",1383,85.9,1755,"18,726"
"1384","butts","16,087",1384,68.3,1381,"23,540"
"1385","gomez","16,079",1385,6.1,68,"263,590"
"1386","benoit","16,072",1386,85.3,1741,"18,842"
"1387","romero","16,054",1387,10.4,154,"153,772"
"1388","reeder","16,043",1388,85.5,1750,"18,768"
"1389","allred","16,031",1389,94.6,1948,"16,951"
"1390","neumann","16,031",1389,96,1992,"16,697"
"1391","mcwilliams","16,029",1391,79.6,1628,"20,135"
"1392","mccormack","16,015",1392,93.8,1936,"17,074"
"1393","knutson","16,015",1392,96.7,2009,"16,560"
"1394","richey","16,010",1394,89.2,1839,"17,950"
"1395","ulrich","15,997",1395,96.5,2006,"16,575"
"1396","sumner","15,993",1396,89.7,1851,"17,837"
"1397","darling","15,970",1397,89.4,1849,"17,855"
"1398","aldrich","15,955",1398,93.8,1939,"17,017"
"1399","pappas","15,955",1398,95.2,1977,"16,754"
"1400","brand","15,954",1400,85.1,1751,"18,750"
"1401","schrader","15,950",1401,96.9,2021,"16,464"
"1402","rock","15,943",1402,86.1,1779,"18,510"
"1403","keen","15,933",1403,92,1906,"17,320"
"1404","cavanaugh","15,932",1404,93,1930,"17,137"
"1405","rosenthal","15,931",1405,94.4,1956,"16,881"
"1406","souza","15,925",1406,79,1627,"20,168"
"1407","quigley","15,904",1407,94.6,1973,"16,810"
"1408","schulte","15,902",1408,97.4,2037,"16,327"
"1409","kohler","15,871",1409,96.3,2018,"16,477"
"1410","beal","15,868",1410,79.7,1648,"19,922"
"1411","spaulding","15,868",1410,85.6,1774,"18,527"
"1412","judd","15,852",1412,90.4,1879,"17,532"
"1413","darnell","15,848",1413,89.2,1859,"17,775"
"1414","burkett","15,840",1414,88.2,1837,"17,959"
"1415","cates","15,826",1415,88.4,1844,"17,907"
"1416","fernandez","15,811",1416,11.4,178,"139,302"
"1417","mayes","15,797",1417,63.6,1302,"24,853"
"1418","dill","15,792",1418,89.9,1877,"17,562"
"1419","wynn","15,791",1419,56.3,1142,"28,048"
"1420","schwab","15,772",1420,96.6,2035,"16,332"
"1421","madsen","15,766",1421,96,2024,"16,425"
"1422","bland","15,757",1422,62.5,1286,"25,219"
"1423","gerber","15,753",1423,96.4,2033,"16,348"
"1424","coon","15,736",1424,93.2,1955,"16,890"
"1425","benedict","15,716",1425,93.3,1964,"16,846"
"1426","joyner","15,691",1426,55.6,1134,"28,216"
"1427","keating","15,687",1427,95.7,2027,"16,392"
"1428","jamison","15,666",1428,59.2,1211,"26,476"
"1429","pack","15,639",1429,84.4,1772,"18,538"
"1430","kincaid","15,613",1430,87.6,1852,"17,833"
"1431","hackett","15,609",1431,79.5,1671,"19,637"
"1432","thayer","15,609",1431,94.6,2014,"16,496"
"1433","guidry","15,606",1433,78.2,1645,"19,967"
"1434","gunn","15,584",1434,70.5,1475,"22,120"
"1435","oakes","15,583",1435,91.6,1943,"17,008"
"1436","adler","15,583",1435,95.6,2041,"16,305"
"1437","calvert","15,560",1437,90.6,1922,"17,169"
"1438","orourke","15,559",1438,95.7,2044,"16,263"
"1439","conroy","15,556",1439,95.4,2040,"16,309"
"1440","hay","15,548",1440,87.2,1853,"17,824"
"1441","shook","15,538",1441,95.9,2050,"16,202"
"1442","baer","15,535",1442,96.1,2052,"16,165"
"1443","diaz","15,534",1443,6.2,73,"251,772"
"1444","michaels","15,531",1444,93,1994,"16,696"
"1445","murdock","15,530",1445,81.6,1724,"19,041"
"1446","slaughter","15,525",1446,59.5,1234,"26,088"
"1447","tyson","15,521",1447,55.6,1152,"27,911"
"1448","kearney","15,510",1448,77.8,1647,"19,938"
"1449","light","15,486",1449,92.9,1996,"16,671"
"1450","coates","15,483",1450,71.5,1523,"21,652"
"1451","atwood","15,477",1451,92.4,1977,"16,754"
"1452","harden","15,475",1452,61.3,1284,"25,241"
"1453","schreiber","15,460",1453,97,2086,"15,945"
"1454","shaver","15,436",1454,92.3,1987,"16,716"
"1455","prater","15,433",1455,83.1,1769,"18,565"
"1456","medeiros","15,428",1456,85.1,1818,"18,121"
"1457","dutton","15,424",1457,92,1976,"16,774"
"1458","munson","15,421",1458,88.9,1902,"17,345"
"1459","hoffmann","15,421",1458,96.6,2082,"15,970"
"1460","read","15,419",1460,92.1,1981,"16,736"
"1461","landers","15,412",1461,84.2,1802,"18,308"
"1462","schilling","15,412",1461,96.5,2083,"15,968"
"1463","baum","15,374",1463,95.4,2060,"16,109"
"1464","hutton","15,369",1464,85.6,1836,"17,961"
"1465","adair","15,363",1465,85.5,1834,"17,969"
"1466","sapp","15,354",1466,77.4,1655,"19,847"
"1467","maguire","15,346",1467,96.8,2100,"15,853"
"1468","mccollum","15,334",1468,79.3,1700,"19,341"
"1469","stapleton","15,327",1469,87.4,1880,"17,529"
"1470","crum","15,314",1470,87.7,1889,"17,452"
"1471","hurt","15,309",1471,73.8,1584,"20,753"
"1472","rader","15,307",1472,94.4,2047,"16,212"
"1473","waite","15,289",1473,87.8,1892,"17,415"
"1474","rivers","15,284",1474,42.5,879,"35,980"
"1475","deluca","15,277",1475,95.9,2089,"15,928"
"1476","jansen","15,269",1476,95.2,2072,"16,036"
"1477","edmonds","15,264",1477,63,1339,"24,210"
"1478","doss","15,263",1478,74,1598,"20,623"
"1479","giordano","15,261",1479,95.2,2072,"16,036"
"1480","marcum","15,255",1480,95.8,2090,"15,925"
"1481","hurd","15,253",1481,76.8,1654,"19,856"
"1482","kenny","15,217",1482,90.5,1972,"16,811"
"1483","crandall","15,215",1483,93.9,2047,"16,212"
"1484","brenner","15,200",1484,96.1,2106,"15,809"
"1485","doran","15,198",1485,92.1,2013,"16,509"
"1486","friend","15,190",1486,87.7,1908,"17,312"
"1487","dietrich","15,186",1487,96.4,2112,"15,761"
"1488","sorenson","15,176",1488,95.9,2104,"15,833"
"1489","lackey","15,175",1489,85.5,1862,"17,749"
"1490","staley","15,172",1490,83.9,1824,"18,081"
"1491","schwarz","15,161",1491,96.5,2119,"15,713"
"1492","hawley","15,154",1492,91.4,2005,"16,578"
"1493","waldron","15,143",1493,89.6,1952,"16,908"
"1494","dobbs","15,138",1494,84,1829,"18,021"
"1495","ferreira","15,128",1495,67.8,1465,"22,320"
"1496","madison","15,127",1496,57,1209,"26,548"
"1497","vandyke","15,125",1497,91.8,2019,"16,474"
"1498","stanford","15,122",1498,73.4,1601,"20,610"
"1499","trent","15,113",1499,80.9,1759,"18,679"
"1500","laughlin","15,112",1500,93.9,2062,"16,097"
"1501","jeffries","15,103",1501,66.1,1435,"22,839"
"1502","mattson","15,103",1501,95.4,2105,"15,825"
"1503","mclain","15,100",1503,88.9,1945,"16,978"
"1504","wetzel","15,100",1503,96.3,2121,"15,674"
"1505","burkhart","15,089",1505,96,2117,"15,718"
"1506","roman","15,086",1506,25.6,507,"59,020"
"1507","henning","15,084",1507,93.4,2056,"16,153"
"1508","sands","15,079",1508,81.8,1787,"18,430"
