CALDWELL	23,364	184	25.6	301	91,338
BOOKER	23,016	185	65.6	902	35,101
ALSTON	22,867	186	81.4	1140	28,089
CARR	22,858	187	20.1	239	113,892
LAWSON	22,703	188	19.7	235	115,186
ROBERSON	22,402	189	42.1	569	53,198
KENNEDY	22,278	190	13.0	130	171,636
TERRY	22,219	191	26.6	336	83,437
HOUSTON	22,107	192	40.9	563	54,026
BURNS	22,101	193	13.6	141	162,153
MCGEE	22,074	194	30.7	404	71,925
RAY	21,985	195	17.1	208	128,794
MYERS	21,920	196	9.7	85	224,824
FULLER	21,752	197	20.4	256	106,682
STEVENSON	21,642	198	29.7	395	72,892
THORNTON	21,540	199	26.5	347	81,191
WATTS	21,523	200	25.0	324	86,228
DUNCAN	21,493	201	16.5	203	130,419
INGRAM	21,426	202	32.1	446	66,665
PEARSON	21,315	203	21.6	281	98,728
GAINES	21,299	204	50.3	739	42,369
DORSEY	21,296	205	51.8	763	41,104
FLOWERS	21,287	206	39.2	560	54,277
PARKS	20,939	207	24.3	322	86,346
LANE	20,880	208	16.2	209	128,727
GEORGE	20,805	209	17.4	227	119,778
STEVENS	20,682	210	11.4	122	181,417
STOKES	20,593	211	35.1	510	58,687
WARE	20,470	212	43.8	667	46,682
DAWSON	20,224	213	25.2	355	80,190
REESE	19,897	214	27.7	405	71,754
DENNIS	19,810	215	26.5	384	74,784
FRANCIS	19,774	216	27.6	406	71,723
HORTON	19,628	217	23.5	335	83,523
MCKINNEY	19,598	218	24.3	353	80,616
HOLLOWAY	19,563	219	35.3	540	55,466
JENNINGS	19,462	220	22.4	321	87,038
GRAVES	19,361	221	23.6	340	82,179
TYLER	19,223	222	30.7	477	62,534
HOPKINS	19,185	223	20.3	289	94,603
FLEMING	18,918	224	21.5	317	87,949
BATTLE	18,882	225	78.9	1359	23,934
WILLIAMSON	18,785	226	16.7	245	112,216
VAUGHN	18,725	227	22.0	327	85,037
WIGGINS	18,718	228	38.7	641	48,355
DUNN	18,462	229	13.5	185	136,955
CLAY	18,427	230	39.8	677	46,264
LUCAS	18,406	231	18.3	275	100,417
JACOBS	18,325	232	15.9	233	115,540
SUTTON	18,243	233	20.9	319	87,373
FLOYD	18,152	234	28.3	469	64,141
PIERRE	18,129	235	76.9	1379	23,575
DANIEL	18,070	236	24.1	380	75,135
RIVERS	18,066	237	50.2	879	35,980
MALONE	18,014	238	26.0	426	69,257
MOSS	17,781	239	24.1	389	73,750
DEAN	17,728	240	16.2	250	109,230
CLARKE	17,625	241	28.2	476	62,546
CHAPMAN	17,583	242	14.1	218	124,614
BUSH	17,520	243	21.5	346	81,524
LOGAN	17,500	244	27.1	465	64,576
SHELTON	17,453	245	19.8	313	88,326
BATES	17,399	246	18.6	293	93,743
GIBBS	17,348	247	27.8	478	62,514
PIERCE	17,242	248	12.6	186	136,517
ARNOLD	17,217	249	12.6	187	136,315
HOLLAND	17,210	250	17.2	276	99,885
SAUNDERS	17,199	251	25.6	439	67,210
HART	17,115	252	12.9	196	132,466
